시간,로봇,로봇 상태,목적지 이동 명령 상태
2026-08-18 13:49:32,robot_ec2b,STANDBY,ACTIVE
2026-08-18 13:49:30,robot_ec2b,STANDBY,REACHED
2026-08-18 13:49:27,robot_ec2b,LOCKED,REACHED
2026-08-18 13:49:27,robot_ec2b,STANDBY,REACHED
2026-08-18 13:49:26,robot_ec2b,MOVING,REACHED
2026-08-18 13:49:03,robot_ec2b,MOVING,ACTIVE
2026-08-18 13:49:02,robot_ec2b,STANDBY,ACTIVE
2026-08-18 13:49:00,robot_ec2b,STANDBY,REACHED
2026-08-18 13:48:58,robot_ec2b,LOCKED,REACHED
2026-08-18 13:48:57,robot_ec2b,STANDBY,REACHED
2026-08-18 13:48:56,robot_ec2b,MOVING,REACHED
2026-08-18 13:48:37,robot_ec2b,MOVING,ACTIVE
2026-08-18 13:48:36,robot_ec2b,STANDBY,ACTIVE
2026-08-18 13:48:34,robot_ec2b,STANDBY,REACHED
2026-08-18 13:48:32,robot_ec2b,LOCKED,REACHED
2026-08-18 13:48:31,robot_ec2b,STANDBY,REACHED
2026-08-18 13:48:31,robot_ec2b,MOVING,REACHED
2026-08-18 13:48:09,robot_ec2b,MOVING,ACTIVE
2026-08-18 13:48:08,robot_ec2b,STANDBY,ACTIVE
2026-08-18 13:48:06,robot_ec2b,STANDBY,REACHED
2026-08-18 13:48:04,robot_ec2b,LOCKED,REACHED
2026-08-18 13:48:03,robot_ec2b,STANDBY,REACHED
2026-08-18 13:48:03,robot_ec2b,MANUAL,REACHED
2026-08-18 13:48:02,robot_ec2b,MOVING,REACHED
2026-08-18 13:47:43,robot_ec2b,MOVING,ACTIVE
2026-08-18 13:47:40,robot_ec2b,STANDBY,REACHED
2026-08-18 13:47:38,robot_ec2b,LOCKED,REACHED
2026-08-18 13:47:37,robot_ec2b,MANUAL,REACHED
2026-08-18 13:47:37,robot_ec2b,MOVING,REACHED
2026-08-18 13:47:13,robot_ec2b,MOVING,ACTIVE
2026-08-18 13:47:13,robot_ec2b,STANDBY,ACTIVE
2026-08-18 13:47:10,robot_ec2b,STANDBY,REACHED
2026-08-18 13:47:08,robot_ec2b,LOCKED,REACHED
2026-08-18 13:47:07,robot_ec2b,MANUAL,REACHED
2026-08-18 13:47:07,robot_ec2b,MOVING,REACHED
2026-08-18 13:46:47,robot_ec2b,MOVING,ACTIVE
2026-08-18 13:46:47,robot_ec2b,STANDBY,ACTIVE
2026-08-18 13:46:44,robot_ec2b,STANDBY,REACHED
2026-08-18 13:46:42,robot_ec2b,LOCKED,REACHED
2026-08-18 13:46:42,robot_ec2b,STANDBY,REACHED
2026-08-18 13:46:41,robot_ec2b,MANUAL,REACHED
2026-08-18 13:46:41,robot_ec2b,MOVING,REACHED
2026-08-18 13:46:20,robot_ec2b,MOVING,ACTIVE
2026-08-18 13:46:20,robot_ec2b,STANDBY,ACTIVE
2026-08-18 13:46:17,robot_ec2b,STANDBY,REACHED
2026-08-18 13:46:15,robot_ec2b,LOCKED,REACHED
2026-08-18 13:46:15,robot_ec2b,MANUAL,REACHED
2026-08-18 13:46:14,robot_ec2b,MOVING,REACHED
2026-08-18 13:45:54,robot_ec2b,MOVING,ACTIVE
2026-08-18 13:45:54,robot_ec2b,STANDBY,ACTIVE
2026-08-18 13:45:51,robot_ec2b,STANDBY,REACHED
2026-08-18 13:45:49,robot_ec2b,LOCKED,REACHED
2026-08-18 13:45:48,robot_ec2b,MOVING,REACHED
2026-08-18 13:45:30,robot_ec2b,MOVING,ACTIVE
2026-08-18 13:45:30,robot_ec2b,STANDBY,ACTIVE
2026-08-18 13:45:27,robot_ec2b,STANDBY,REACHED
2026-08-18 13:45:25,robot_ec2b,LOCKED,REACHED
2026-08-18 13:45:24,robot_ec2b,STANDBY,REACHED
2026-08-18 13:45:21,robot_ec2b,STANDBY,UNKNOWN
2026-08-18 13:45:14,robot_ec2b,LOCKED,UNKNOWN
2026-08-18 12:47:37,robot_ec2b,STANDBY,UNKNOWN
2026-08-18 12:47:29,robot_ec2b,ERROR,UNKNOWN
2026-08-18 12:46:15,robot_ec2b,LOCKED,CANCELED
2026-08-18 12:45:53,robot_ec2b,STANDBY,CANCELED
2026-08-18 12:45:47,robot_ec2b,LOCKED,CANCELED
2026-08-18 11:43:23,robot_ec2b,STANDBY,CANCELED
2026-08-18 11:43:23,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:43:20,robot_ec2b,STANDBY,REACHED
2026-08-18 11:43:17,robot_ec2b,LOCKED,REACHED
2026-08-18 11:43:17,robot_ec2b,MANUAL,REACHED
2026-08-18 11:42:52,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:42:52,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:42:49,robot_ec2b,STANDBY,REACHED
2026-08-18 11:42:47,robot_ec2b,LOCKED,REACHED
2026-08-18 11:42:46,robot_ec2b,STANDBY,REACHED
2026-08-18 11:42:46,robot_ec2b,MOVING,REACHED
2026-08-18 11:42:26,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:42:26,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:42:23,robot_ec2b,STANDBY,REACHED
2026-08-18 11:42:20,robot_ec2b,LOCKED,REACHED
2026-08-18 11:42:00,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:42:00,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:41:57,robot_ec2b,STANDBY,REACHED
2026-08-18 11:41:54,robot_ec2b,LOCKED,REACHED
2026-08-18 11:41:54,robot_ec2b,MANUAL,REACHED
2026-08-18 11:41:34,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:41:34,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:41:31,robot_ec2b,STANDBY,REACHED
2026-08-18 11:41:29,robot_ec2b,LOCKED,REACHED
2026-08-18 11:41:29,robot_ec2b,STANDBY,REACHED
2026-08-18 11:41:01,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:41:01,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:40:58,robot_ec2b,STANDBY,REACHED
2026-08-18 11:40:56,robot_ec2b,LOCKED,REACHED
2026-08-18 11:40:56,robot_ec2b,STANDBY,REACHED
2026-08-18 11:40:55,robot_ec2b,MANUAL,REACHED
2026-08-18 11:40:35,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:40:35,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:40:32,robot_ec2b,STANDBY,REACHED
2026-08-18 11:40:30,robot_ec2b,LOCKED,REACHED
2026-08-18 11:40:29,robot_ec2b,MANUAL,REACHED
2026-08-18 11:40:05,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:40:03,robot_ec2b,STANDBY,REACHED
2026-08-18 11:40:00,robot_ec2b,LOCKED,REACHED
2026-08-18 11:39:59,robot_ec2b,MANUAL,REACHED
2026-08-18 11:39:40,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:39:39,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:39:37,robot_ec2b,STANDBY,REACHED
2026-08-18 11:39:34,robot_ec2b,LOCKED,REACHED
2026-08-18 11:39:34,robot_ec2b,MOVING,REACHED
2026-08-18 11:39:09,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:39:06,robot_ec2b,STANDBY,REACHED
2026-08-18 11:39:04,robot_ec2b,LOCKED,REACHED
2026-08-18 11:39:03,robot_ec2b,MANUAL,REACHED
2026-08-18 11:39:03,robot_ec2b,MOVING,REACHED
2026-08-18 11:38:43,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:38:40,robot_ec2b,STANDBY,REACHED
2026-08-18 11:38:38,robot_ec2b,LOCKED,REACHED
2026-08-18 11:38:37,robot_ec2b,STANDBY,REACHED
2026-08-18 11:38:37,robot_ec2b,MANUAL,REACHED
2026-08-18 11:38:13,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:38:10,robot_ec2b,STANDBY,REACHED
2026-08-18 11:38:08,robot_ec2b,LOCKED,REACHED
2026-08-18 11:38:07,robot_ec2b,STANDBY,REACHED
2026-08-18 11:38:07,robot_ec2b,MOVING,REACHED
2026-08-18 11:37:46,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:37:44,robot_ec2b,STANDBY,REACHED
2026-08-18 11:37:42,robot_ec2b,LOCKED,REACHED
2026-08-18 11:37:41,robot_ec2b,MANUAL,REACHED
2026-08-18 11:37:41,robot_ec2b,MOVING,REACHED
2026-08-18 11:37:18,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:37:18,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:37:15,robot_ec2b,STANDBY,REACHED
2026-08-18 11:37:13,robot_ec2b,LOCKED,REACHED
2026-08-18 11:36:52,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:36:52,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:36:50,robot_ec2b,STANDBY,REACHED
2026-08-18 11:36:47,robot_ec2b,LOCKED,REACHED
2026-08-18 11:36:47,robot_ec2b,STANDBY,REACHED
2026-08-18 11:36:46,robot_ec2b,MANUAL,REACHED
2026-08-18 11:36:46,robot_ec2b,MOVING,REACHED
2026-08-18 11:36:22,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:36:20,robot_ec2b,STANDBY,REACHED
2026-08-18 11:36:17,robot_ec2b,LOCKED,REACHED
2026-08-18 11:36:17,robot_ec2b,STANDBY,REACHED
2026-08-18 11:36:16,robot_ec2b,MOVING,REACHED
2026-08-18 11:35:56,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:35:53,robot_ec2b,STANDBY,REACHED
2026-08-18 11:35:51,robot_ec2b,LOCKED,REACHED
2026-08-18 11:35:50,robot_ec2b,STANDBY,REACHED
2026-08-18 11:35:50,robot_ec2b,MOVING,REACHED
2026-08-18 11:35:26,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:35:26,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:35:24,robot_ec2b,STANDBY,REACHED
2026-08-18 11:35:21,robot_ec2b,LOCKED,REACHED
2026-08-18 11:35:21,robot_ec2b,MANUAL,REACHED
2026-08-18 11:35:00,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:34:58,robot_ec2b,STANDBY,REACHED
2026-08-18 11:34:55,robot_ec2b,LOCKED,REACHED
2026-08-18 11:34:55,robot_ec2b,STANDBY,REACHED
2026-08-18 11:34:30,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:34:30,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:34:28,robot_ec2b,STANDBY,REACHED
2026-08-18 11:34:25,robot_ec2b,LOCKED,REACHED
2026-08-18 11:34:24,robot_ec2b,STANDBY,REACHED
2026-08-18 11:34:05,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:34:04,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:34:02,robot_ec2b,STANDBY,REACHED
2026-08-18 11:33:59,robot_ec2b,LOCKED,REACHED
2026-08-18 11:33:59,robot_ec2b,STANDBY,REACHED
2026-08-18 11:33:58,robot_ec2b,MANUAL,REACHED
2026-08-18 11:33:58,robot_ec2b,MOVING,REACHED
2026-08-18 11:33:33,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:33:32,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:33:30,robot_ec2b,STANDBY,REACHED
2026-08-18 11:33:27,robot_ec2b,LOCKED,REACHED
2026-08-18 11:33:26,robot_ec2b,STANDBY,REACHED
2026-08-18 11:33:06,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:33:03,robot_ec2b,STANDBY,REACHED
2026-08-18 11:33:02,robot_ec2b,LOCKED,REACHED
2026-08-18 11:33:01,robot_ec2b,STANDBY,REACHED
2026-08-18 11:33:00,robot_ec2b,MANUAL,REACHED
2026-08-18 11:32:40,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:32:38,robot_ec2b,STANDBY,REACHED
2026-08-18 11:32:35,robot_ec2b,LOCKED,REACHED
2026-08-18 11:32:35,robot_ec2b,MOVING,REACHED
2026-08-18 11:32:15,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:32:12,robot_ec2b,STANDBY,REACHED
2026-08-18 11:32:10,robot_ec2b,LOCKED,REACHED
2026-08-18 11:32:08,robot_ec2b,STANDBY,REACHED
2026-08-18 11:31:45,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:31:42,robot_ec2b,STANDBY,REACHED
2026-08-18 11:31:40,robot_ec2b,LOCKED,REACHED
2026-08-18 11:31:39,robot_ec2b,STANDBY,REACHED
2026-08-18 11:31:39,robot_ec2b,MOVING,REACHED
2026-08-18 11:31:19,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:31:16,robot_ec2b,STANDBY,REACHED
2026-08-18 11:31:14,robot_ec2b,LOCKED,REACHED
2026-08-18 11:31:13,robot_ec2b,MOVING,REACHED
2026-08-18 11:30:49,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:30:46,robot_ec2b,STANDBY,REACHED
2026-08-18 11:30:43,robot_ec2b,LOCKED,REACHED
2026-08-18 11:30:23,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:30:23,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:30:20,robot_ec2b,STANDBY,REACHED
2026-08-18 11:30:18,robot_ec2b,LOCKED,REACHED
2026-08-18 11:29:57,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:29:57,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:29:54,robot_ec2b,STANDBY,REACHED
2026-08-18 11:29:52,robot_ec2b,LOCKED,REACHED
2026-08-18 11:29:51,robot_ec2b,STANDBY,REACHED
2026-08-18 11:29:31,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:29:31,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:29:29,robot_ec2b,STANDBY,REACHED
2026-08-18 11:29:26,robot_ec2b,LOCKED,REACHED
2026-08-18 11:29:26,robot_ec2b,STANDBY,REACHED
2026-08-18 11:29:25,robot_ec2b,MOVING,REACHED
2026-08-18 11:29:01,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:28:59,robot_ec2b,STANDBY,REACHED
2026-08-18 11:28:56,robot_ec2b,LOCKED,REACHED
2026-08-18 11:28:55,robot_ec2b,MANUAL,REACHED
2026-08-18 11:28:35,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:28:35,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:28:33,robot_ec2b,STANDBY,REACHED
2026-08-18 11:28:30,robot_ec2b,LOCKED,REACHED
2026-08-18 11:28:30,robot_ec2b,MOVING,REACHED
2026-08-18 11:28:02,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:28:02,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:28:00,robot_ec2b,STANDBY,REACHED
2026-08-18 11:27:57,robot_ec2b,LOCKED,REACHED
2026-08-18 11:27:57,robot_ec2b,MOVING,REACHED
2026-08-18 11:27:36,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:27:36,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:27:34,robot_ec2b,STANDBY,REACHED
2026-08-18 11:27:31,robot_ec2b,LOCKED,REACHED
2026-08-18 11:27:30,robot_ec2b,STANDBY,REACHED
2026-08-18 11:27:07,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:27:06,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:27:04,robot_ec2b,STANDBY,REACHED
2026-08-18 11:27:01,robot_ec2b,LOCKED,REACHED
2026-08-18 11:27:00,robot_ec2b,MOVING,REACHED
2026-08-18 11:26:41,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:26:38,robot_ec2b,STANDBY,REACHED
2026-08-18 11:26:36,robot_ec2b,LOCKED,REACHED
2026-08-18 11:26:35,robot_ec2b,STANDBY,REACHED
2026-08-18 11:26:35,robot_ec2b,MOVING,REACHED
2026-08-18 11:26:12,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:26:09,robot_ec2b,STANDBY,REACHED
2026-08-18 11:26:07,robot_ec2b,LOCKED,REACHED
2026-08-18 11:26:06,robot_ec2b,STANDBY,REACHED
2026-08-18 11:26:06,robot_ec2b,MOVING,REACHED
2026-08-18 11:25:46,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:25:43,robot_ec2b,STANDBY,REACHED
2026-08-18 11:25:41,robot_ec2b,LOCKED,REACHED
2026-08-18 11:25:40,robot_ec2b,MANUAL,REACHED
2026-08-18 11:25:40,robot_ec2b,MOVING,REACHED
2026-08-18 11:25:16,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:25:13,robot_ec2b,STANDBY,REACHED
2026-08-18 11:25:11,robot_ec2b,LOCKED,REACHED
2026-08-18 11:25:10,robot_ec2b,MOVING,REACHED
2026-08-18 11:24:50,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:24:49,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:24:47,robot_ec2b,STANDBY,REACHED
2026-08-18 11:24:45,robot_ec2b,LOCKED,REACHED
2026-08-18 11:24:44,robot_ec2b,STANDBY,REACHED
2026-08-18 11:24:43,robot_ec2b,MOVING,REACHED
2026-08-18 11:24:17,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:24:17,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:24:14,robot_ec2b,STANDBY,REACHED
2026-08-18 11:24:11,robot_ec2b,LOCKED,REACHED
2026-08-18 11:23:51,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:23:51,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:23:48,robot_ec2b,STANDBY,REACHED
2026-08-18 11:23:46,robot_ec2b,LOCKED,REACHED
2026-08-18 11:23:45,robot_ec2b,MANUAL,REACHED
2026-08-18 11:23:23,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:23:23,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:23:20,robot_ec2b,STANDBY,REACHED
2026-08-18 11:23:18,robot_ec2b,LOCKED,REACHED
2026-08-18 11:23:18,robot_ec2b,MANUAL,REACHED
2026-08-18 11:22:57,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:22:57,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:22:55,robot_ec2b,STANDBY,REACHED
2026-08-18 11:22:52,robot_ec2b,LOCKED,REACHED
2026-08-18 11:22:51,robot_ec2b,STANDBY,REACHED
2026-08-18 11:22:26,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:22:24,robot_ec2b,STANDBY,REACHED
2026-08-18 11:22:21,robot_ec2b,LOCKED,REACHED
2026-08-18 11:22:20,robot_ec2b,STANDBY,REACHED
2026-08-18 11:22:20,robot_ec2b,MOVING,REACHED
2026-08-18 11:22:00,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:22:00,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:21:57,robot_ec2b,STANDBY,REACHED
2026-08-18 11:21:55,robot_ec2b,LOCKED,REACHED
2026-08-18 11:21:54,robot_ec2b,MOVING,REACHED
2026-08-18 11:21:29,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:21:27,robot_ec2b,STANDBY,REACHED
2026-08-18 11:21:24,robot_ec2b,LOCKED,REACHED
2026-08-18 11:21:23,robot_ec2b,MANUAL,REACHED
2026-08-18 11:21:04,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:21:03,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:21:01,robot_ec2b,STANDBY,REACHED
2026-08-18 11:20:58,robot_ec2b,LOCKED,REACHED
2026-08-18 11:20:57,robot_ec2b,MOVING,REACHED
2026-08-18 11:20:33,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:20:31,robot_ec2b,STANDBY,REACHED
2026-08-18 11:20:29,robot_ec2b,LOCKED,REACHED
2026-08-18 11:20:28,robot_ec2b,STANDBY,REACHED
2026-08-18 11:20:28,robot_ec2b,MOVING,REACHED
2026-08-18 11:20:07,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:20:05,robot_ec2b,STANDBY,REACHED
2026-08-18 11:20:03,robot_ec2b,LOCKED,REACHED
2026-08-18 11:20:02,robot_ec2b,MANUAL,REACHED
2026-08-18 11:20:02,robot_ec2b,MOVING,REACHED
2026-08-18 11:19:41,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:19:39,robot_ec2b,STANDBY,REACHED
2026-08-18 11:19:37,robot_ec2b,LOCKED,REACHED
2026-08-18 11:19:36,robot_ec2b,STANDBY,REACHED
2026-08-18 11:19:36,robot_ec2b,MOVING,REACHED
2026-08-18 11:19:15,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:19:13,robot_ec2b,STANDBY,REACHED
2026-08-18 11:19:11,robot_ec2b,LOCKED,REACHED
2026-08-18 11:19:10,robot_ec2b,STANDBY,REACHED
2026-08-18 11:19:09,robot_ec2b,MANUAL,REACHED
2026-08-18 11:18:47,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:18:47,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:18:44,robot_ec2b,STANDBY,REACHED
2026-08-18 11:18:42,robot_ec2b,LOCKED,REACHED
2026-08-18 11:18:41,robot_ec2b,STANDBY,REACHED
2026-08-18 11:18:41,robot_ec2b,MOVING,REACHED
2026-08-18 11:18:21,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:18:21,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:18:18,robot_ec2b,STANDBY,REACHED
2026-08-18 11:18:16,robot_ec2b,LOCKED,REACHED
2026-08-18 11:18:15,robot_ec2b,STANDBY,REACHED
2026-08-18 11:18:15,robot_ec2b,MOVING,REACHED
2026-08-18 11:17:52,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:17:52,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:17:49,robot_ec2b,STANDBY,REACHED
2026-08-18 11:17:47,robot_ec2b,LOCKED,REACHED
2026-08-18 11:17:47,robot_ec2b,MANUAL,REACHED
2026-08-18 11:17:26,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:17:26,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:17:24,robot_ec2b,STANDBY,REACHED
2026-08-18 11:17:21,robot_ec2b,LOCKED,REACHED
2026-08-18 11:17:21,robot_ec2b,MANUAL,REACHED
2026-08-18 11:16:56,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:16:55,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:16:53,robot_ec2b,STANDBY,REACHED
2026-08-18 11:16:50,robot_ec2b,LOCKED,REACHED
2026-08-18 11:16:50,robot_ec2b,STANDBY,REACHED
2026-08-18 11:16:30,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:16:29,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:16:27,robot_ec2b,STANDBY,REACHED
2026-08-18 11:16:24,robot_ec2b,LOCKED,REACHED
2026-08-18 11:16:24,robot_ec2b,MOVING,REACHED
2026-08-18 11:15:57,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:15:54,robot_ec2b,STANDBY,REACHED
2026-08-18 11:15:53,robot_ec2b,LOCKED,REACHED
2026-08-18 11:15:52,robot_ec2b,MANUAL,REACHED
2026-08-18 11:15:52,robot_ec2b,MOVING,REACHED
2026-08-18 11:15:31,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:15:29,robot_ec2b,STANDBY,REACHED
2026-08-18 11:15:27,robot_ec2b,LOCKED,REACHED
2026-08-18 11:15:26,robot_ec2b,STANDBY,REACHED
2026-08-18 11:15:01,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:14:58,robot_ec2b,STANDBY,REACHED
2026-08-18 11:14:56,robot_ec2b,LOCKED,REACHED
2026-08-18 11:14:55,robot_ec2b,STANDBY,REACHED
2026-08-18 11:14:55,robot_ec2b,MOVING,REACHED
2026-08-18 11:14:35,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:14:32,robot_ec2b,STANDBY,REACHED
2026-08-18 11:14:30,robot_ec2b,LOCKED,REACHED
2026-08-18 11:14:29,robot_ec2b,STANDBY,REACHED
2026-08-18 11:14:29,robot_ec2b,MOVING,REACHED
2026-08-18 11:14:01,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:14:01,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:13:58,robot_ec2b,STANDBY,REACHED
2026-08-18 11:13:56,robot_ec2b,LOCKED,REACHED
2026-08-18 11:13:35,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:13:35,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:13:32,robot_ec2b,STANDBY,REACHED
2026-08-18 11:13:30,robot_ec2b,LOCKED,REACHED
2026-08-18 11:13:29,robot_ec2b,STANDBY,REACHED
2026-08-18 11:13:29,robot_ec2b,MOVING,REACHED
2026-08-18 11:13:04,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:13:04,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:13:02,robot_ec2b,STANDBY,REACHED
2026-08-18 11:12:59,robot_ec2b,LOCKED,REACHED
2026-08-18 11:12:59,robot_ec2b,STANDBY,REACHED
2026-08-18 11:12:38,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:12:38,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:12:35,robot_ec2b,STANDBY,REACHED
2026-08-18 11:12:33,robot_ec2b,LOCKED,REACHED
2026-08-18 11:12:32,robot_ec2b,STANDBY,REACHED
2026-08-18 11:12:08,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:12:07,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:12:04,robot_ec2b,STANDBY,REACHED
2026-08-18 11:12:02,robot_ec2b,LOCKED,REACHED
2026-08-18 11:12:01,robot_ec2b,MANUAL,REACHED
2026-08-18 11:11:42,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:11:41,robot_ec2b,STANDBY,ACTIVE
2026-08-18 11:11:39,robot_ec2b,STANDBY,REACHED
2026-08-18 11:11:36,robot_ec2b,LOCKED,REACHED
2026-08-18 11:11:36,robot_ec2b,STANDBY,REACHED
2026-08-18 11:11:11,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:11:08,robot_ec2b,STANDBY,REACHED
2026-08-18 11:11:05,robot_ec2b,LOCKED,REACHED
2026-08-18 11:11:05,robot_ec2b,STANDBY,REACHED
2026-08-18 11:11:04,robot_ec2b,MOVING,REACHED
2026-08-18 11:10:44,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:10:41,robot_ec2b,STANDBY,REACHED
2026-08-18 11:10:39,robot_ec2b,LOCKED,REACHED
2026-08-18 11:10:38,robot_ec2b,STANDBY,REACHED
2026-08-18 11:10:38,robot_ec2b,MOVING,REACHED
2026-08-18 11:10:13,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:10:10,robot_ec2b,STANDBY,REACHED
2026-08-18 11:10:08,robot_ec2b,LOCKED,REACHED
2026-08-18 11:10:07,robot_ec2b,MANUAL,REACHED
2026-08-18 11:10:07,robot_ec2b,MOVING,REACHED
2026-08-18 11:09:46,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:09:44,robot_ec2b,STANDBY,REACHED
2026-08-18 11:09:42,robot_ec2b,LOCKED,REACHED
2026-08-18 11:09:41,robot_ec2b,STANDBY,REACHED
2026-08-18 11:09:41,robot_ec2b,MOVING,REACHED
2026-08-18 11:09:16,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:09:13,robot_ec2b,STANDBY,REACHED
2026-08-18 11:09:10,robot_ec2b,LOCKED,REACHED
2026-08-18 11:09:10,robot_ec2b,MOVING,REACHED
2026-08-18 11:08:50,robot_ec2b,MOVING,ACTIVE
2026-08-18 11:08:47,robot_ec2b,STANDBY,REACHED
2026-08-18 11:08:44,robot_ec2b,LOCKED,REACHED
